instanceID,Prediction
13036,3.764288365
13037,0.554021632
13038,1.289805394
13039,1.946427896
13040,4.798522473
13041,0.523103349
13042,1.185064875
13043,4.633597187
13044,2.952713039
13045,2.746908481
13046,3.81731103
13047,3.175583033
13048,4.666203459
13049,3.747700425
13050,2.473315128
13051,2.184566926
13052,4.132659288
13053,4.478332803
13054,2.541191738
13055,4.294024391
13056,2.974551922
13057,3.313525435
13058,1.401126642
13059,0.059772061
13060,2.777983891
13061,2.34916221
13062,0.594638854
13063,3.479185159
13064,4.526244394
13065,1.200821578
13066,2.891487724
13067,2.64218392
13068,0.008716585
13069,1.877218748
13070,1.235848157
13071,2.217003665
13072,4.841502534
13073,4.32933263
13074,3.757610217
13075,4.002675627
13076,1.007481611
13077,2.266184872
13078,0.522987112
13079,1.362697154
13080,2.460551742
13081,4.280328047
13082,1.569218853
13083,1.44288505
13084,3.456946403
13085,3.980708661
13086,3.592602921
13087,3.949929991
13088,3.121989381
13089,2.41054722
13090,4.066096661
13091,2.979708695
13092,4.081925317
13093,0.248206814
13094,2.706396993
13095,2.261572183
13096,3.844938781
13097,3.740222311
13098,2.225795848
13099,3.179036313
13100,2.181647849
13101,3.928285969
13102,2.72779933
13103,3.982370032
13104,1.181641557
13105,4.883311109
13106,2.6955854
13107,1.390397249
13108,1.029326681
13109,3.303041529
13110,1.227395337
13111,0.623426875
13112,0.700207982
13113,4.250714769
13114,4.117655091
13115,2.324699646
13116,2.462582816
13117,1.882720419
13118,2.40636212
13119,4.153151117
13120,1.24324771
13121,3.245156777
13122,1.81369593
13123,2.581584822
13124,4.43966338
13125,0.073872387
13126,0.352879364
13127,0.531005532
13128,2.712134902
13129,4.08741005
13130,1.904020429
13131,1.788367115
13132,0.388573169
13133,4.69290312
13134,3.27553877
13135,3.003064411
13136,2.921648985
13137,1.65927352
13138,0.653540918
13139,1.01656568
13140,4.025976
13141,3.610445762
13142,2.228944448
13143,4.996346258
13144,0.411038389
13145,4.461818993
13146,4.410790259
13147,3.365417211
13148,4.39316557
13149,0.277212287
13150,1.285222272
13151,1.877683015
13152,3.732925426
13153,4.873846221
13154,3.52252398
13155,3.324963866
13156,3.040406648
13157,0.384621488
13158,3.59393205
13159,2.916018773
13160,1.262211334
13161,3.531951855
13162,0.730061142
13163,2.563845663
13164,0.452735282
13165,1.301100406
13166,3.207676825
13167,3.46201068
13168,0.144384201
13169,1.40495765
13170,0.620544277
13171,2.348721427
13172,4.349908305
13173,3.415924199
13174,2.276143724
13175,1.263061216
13176,4.369065412
13177,3.735845065
13178,3.272628698
13179,2.854283866
13180,1.544960993
13181,1.347943363
13182,0.216769302
13183,0.034782556
13184,0.406655423
13185,0.163604096
13186,2.73849696
13187,4.938096846
13188,0.463581311
13189,4.644151728
13190,2.733665149
13191,0.353704989
13192,2.947684003
13193,0.049160193
13194,2.844056481
13195,4.713137266
13196,0.333262002
13197,1.734105207
13198,2.737174858
13199,0.204964672
13200,3.224502133
13201,1.523251762
13202,3.763483526
13203,0.033067888
13204,1.413449479
13205,3.765598103
13206,2.91014481
13207,1.103757736
13208,1.653256845
13209,1.500130262
13210,1.166846821
13211,4.555347059
13212,0.32087698
13213,2.604569962
13214,1.576681441
13215,0.14042153
13216,2.452190584
13217,0.837729323
13218,3.217896689
13219,1.471963574
13220,2.800186655
13221,4.577771778
13222,4.73847701
13223,2.401557709
13224,0.451447357
13225,3.603532972
13226,3.35543777
13227,1.973809699
13228,0.606777315
13229,3.90969973
13230,0.804104211
13231,4.361970714
13232,1.24827982
13233,3.58571535
13234,1.033102998
13235,2.040495319
13236,4.424866822
13237,4.016859586
13238,1.998969888
13239,4.494080228
13240,2.804988219
13241,3.552556309
13242,2.293658455
13243,0.174972527
13244,2.345302971
13245,1.341537472
13246,2.443662264
13247,2.379526637
13248,1.037942272
13249,4.107601683
13250,0.362450564
13251,1.423752131
13252,1.197213096
13253,2.643212073
13254,3.018992882
13255,0.926075881
13256,2.670204329
13257,1.417637064
13258,0.922160128
13259,1.136236732
13260,0.127318249
13261,2.085148353
13262,2.502628506
13263,3.153773881
13264,1.352482767
13265,2.039160569
13266,1.419529208
13267,2.098928062
13268,0.394307409
13269,2.747934143
13270,3.690103458
13271,3.446595228
13272,1.351640081
13273,1.210407726
13274,3.098130277
13275,1.430771196
13276,0.170403252
13277,2.136430494
13278,1.664976325
13279,3.701118103
13280,4.962494052
13281,1.037536456
13282,1.16852738
13283,2.453351026
13284,4.660782537
13285,1.06437023
13286,0.422186959
13287,1.886426575
13288,1.668358734
13289,2.259312016
13290,1.623531445
13291,1.684380548
13292,0.911270774
13293,3.80738067
13294,2.917688836
13295,0.656082584
13296,4.180944816
13297,0.198417253
13298,2.061515891
13299,2.024354606
13300,1.87584675
13301,0.790779218
13302,3.404213613
13303,3.805381599
13304,1.720169987
13305,1.310135185
13306,0.669254744
13307,2.754034948
13308,2.626381613
13309,0.638579198
13310,1.544184606
13311,2.168043116
13312,4.472643264
13313,3.138242455
13314,4.378747091
13315,2.462134149
13316,2.951962641
13317,0.064724633
13318,4.333453105
13319,4.858898554
13320,0.958666833
13321,1.972613273
13322,3.102563389
13323,1.792887668
13324,2.489352078
13325,1.607049865
13326,1.136637286
13327,3.836600598
13328,1.796547026
13329,0.981785918
13330,4.68440395
13331,4.980915965
13332,0.455635487
13333,3.143055138
13334,4.336487545
13335,4.260691265
13336,4.882538509
13337,1.676820874
13338,0.313293836
13339,1.331438846
13340,1.095318452
13341,1.608329694
13342,2.05502314
13343,0.649108479
13344,3.072571412
13345,1.042727077
13346,2.301981987
13347,4.954815165
13348,3.355174524
13349,1.602843356
13350,3.721109424
13351,2.407613389
13352,4.799842806
13353,2.637831674
13354,1.61412744
13355,1.266514009
13356,4.463592522
13357,3.643925529
13358,3.93179392
13359,0.450087153
13360,1.884047233
13361,2.763320015
13362,0.505569358
13363,3.024430047
13364,3.229859126
13365,4.644282797
13366,1.313551303
13367,4.571416616
13368,3.777702327
13369,4.312022162
13370,4.434454241
13371,1.70527229
13372,4.117806701
13373,1.181297686
13374,1.105095013
13375,2.514542751
13376,1.445766773
13377,3.417438395
13378,0.496210168
13379,2.78753384
13380,2.706922828
13381,0.362672355
13382,4.009260144
13383,0.081207103
13384,4.37473282
13385,0.835108945
13386,1.675953071
13387,1.681654691
13388,1.391125669
13389,2.262592543
13390,3.118756802
13391,2.267434274
13392,2.142842058
13393,3.295817217
13394,1.355111515
13395,0.163727184
13396,2.211811551
13397,4.113094762
13398,3.894808724
13399,3.81065458
13400,0.254186827
13401,3.112594326
13402,0.852412517
13403,2.14440489
13404,4.342010849
13405,1.642638314
13406,0.420122475
13407,3.509961687
13408,0.682134899
13409,2.517341369
13410,1.106831676
13411,4.581169085
13412,0.465458641
13413,2.169811574
13414,1.967434159
13415,1.154078002
13416,2.207149068
13417,3.792516169
13418,1.817613065
13419,2.607611584
13420,3.057979717
13421,0.780866639
13422,2.371948557
13423,3.325456222
13424,2.813795859
13425,2.632395435
13426,1.981683309
13427,4.099712341
13428,0.275246544
13429,3.516479642
13430,0.813488635
13431,3.375065299
13432,3.31453377
13433,4.902061963
13434,2.913140636
13435,4.538076211
13436,1.332735543
13437,4.968622597
13438,4.930089949
13439,0.634052114
13440,3.819631917
13441,0.205101065
13442,4.167076783
13443,2.904834935
13444,3.74304528
13445,2.667611068
13446,2.732537449
13447,0.866549019
13448,3.431537517
13449,1.177791214
13450,1.659562808
13451,4.112610591
13452,1.581970537
13453,4.820269516
13454,0.229005626
13455,2.014321455
13456,3.801973971
13457,4.240217455
13458,1.649485854
13459,1.988646996
13460,3.880688534
13461,2.167534726
13462,0.226580736
13463,1.612879464
13464,4.424148259
13465,3.559181171
13466,4.427619569
13467,3.359263384
13468,4.008694382
13469,3.135924487
13470,2.306988405
13471,0.054639774
13472,0.126440174
13473,1.256031191
13474,2.038514663
13475,2.979070253
13476,1.249678729
13477,2.616448252
13478,0.807043126
13479,2.35860646
13480,1.992862671
13481,1.718093453
13482,1.456147135
13483,4.704674754
13484,0.644853652
13485,4.376780091
13486,0.137622486
13487,3.106885931
13488,0.816039858
13489,3.0031776
13490,4.868720555
13491,2.962199775
13492,0.609366877
13493,1.265812498
13494,4.341823975
13495,1.705938649
13496,4.262383472
13497,4.531831517
13498,3.835203321
13499,0.234407219
13500,2.78096656
13501,1.682231318
13502,3.409006331
13503,0.356631694
13504,3.305639106
13505,2.430385594
13506,4.291857559
13507,3.356913702
13508,2.734555176
13509,1.374520311
13510,0.959272716
13511,0.512013758
13512,3.705424762
13513,2.939934778
13514,1.757550419
13515,1.714160294
13516,2.151843699
13517,2.987607624
13518,1.535384313
13519,4.200722931
13520,3.717870804
13521,1.742532861
13522,2.959567524
13523,2.550162042
13524,2.714424851
13525,2.347414362
13526,4.409393588
13527,3.350573333
13528,1.872278785
13529,2.097136872
13530,1.34933104
13531,2.512793602
13532,4.675666236
13533,3.79579982
13534,1.691675986
13535,1.635636494
13536,3.950828866
13537,0.739975684
13538,1.315631785
13539,3.802290264
13540,4.624059337
13541,3.182211594
13542,2.993812031
13543,3.800026329
13544,3.064426646
13545,2.276120098
13546,1.324152537
13547,3.037092992
13548,3.658252508
13549,2.244103723
13550,2.278688616
13551,0.19625027
13552,0.095532109
13553,4.540971278
13554,1.131787144
13555,0.888871889
13556,3.9267956
13557,2.379104931
13558,2.327488297
13559,1.382741648
13560,3.275884071
13561,3.787834828
13562,3.457085215
13563,0.333788829
13564,3.320042352
13565,2.157900805
13566,2.315541345
13567,3.945520165
13568,4.874170884
13569,0.305320887
13570,3.948111196
13571,1.299633715
13572,4.88735722
13573,2.717675927
13574,0.875824993
13575,0.902165817
13576,3.45946518
13577,2.657125128
13578,3.9643957
13579,2.461406802
13580,0.876072472
13581,4.400145496
13582,4.595644728
13583,4.975743208
13584,2.60289643
13585,0.089515153
13586,4.296322666
13587,0.606861288
13588,0.987364089
13589,0.267006526
13590,4.990352396
13591,4.587812293
13592,0.71017399
13593,3.49763917
13594,2.473155976
13595,4.430419519
13596,2.559163792
13597,2.422858135
13598,3.993194893
13599,0.902746239
13600,1.275565495
13601,3.375814394
13602,4.941882501
13603,0.301654599
13604,0.570636196
13605,1.392939884
13606,4.105128351
13607,0.966499788
13608,3.012761745
13609,2.548551201
13610,2.899502077
13611,3.308163131
13612,4.130503932
13613,4.417904525
13614,0.328348858
13615,0.944629099
13616,4.739508228
13617,2.728302573
13618,1.55040331
13619,2.857808937
13620,0.626311381
13621,3.139982735
13622,1.290751396
13623,2.355576183
13624,3.964324126
13625,0.993419418
13626,3.507737411
13627,2.332796288
13628,2.636669944
13629,3.40840036
13630,3.028341278
13631,1.382781004
13632,3.306758324
13633,3.914741561
13634,2.354241943
13635,0.609942237
13636,1.902644716
13637,0.442025443
13638,0.67113981
13639,2.263576142
13640,0.578860034
13641,0.947965014
13642,3.101074194
13643,3.847901239
13644,0.225311056
13645,3.250264274
13646,1.277800731
13647,4.143066005
13648,3.092697206
13649,0.977963388
13650,3.281479876
13651,0.641316928
13652,4.07482455
13653,0.608004861
13654,2.159798643
13655,1.368845538
13656,2.63151455
13657,1.637686312
13658,0.683355106
13659,4.466345424
13660,1.063908105
13661,4.768620775
13662,4.428562813
13663,0.837275659
13664,0.498113722
13665,0.687418122
13666,0.484676301
13667,2.121583384
13668,3.406140314
13669,3.693489269
13670,3.757597985
13671,3.413230864
13672,2.49082783
13673,1.570251322
13674,3.944312006
13675,0.476324731
13676,2.380637438
13677,4.36967538
13678,4.154454477
13679,0.102948227
13680,4.062159139
13681,1.591509114
13682,4.184535706
13683,3.622544737
13684,1.622516122
13685,3.997258358
13686,2.96498516
13687,4.25966426
13688,4.987272989
13689,2.856212024
13690,1.091578609
13691,4.601988598
13692,3.179233424
13693,0.160653952
13694,4.22170248
13695,2.042381118
13696,0.338002759
13697,1.060843999
13698,2.052935405
13699,4.863265592
13700,1.93194931
13701,3.627480767
13702,1.189030252
13703,0.057247022
13704,0.97438202
13705,4.560222792
13706,3.000681331
13707,1.19631343
13708,1.05145195
13709,4.752197681
13710,2.425562909
13711,3.148991302
13712,2.925376605
13713,4.108164336
13714,4.451565029
13715,1.954171633
13716,3.508137231
13717,1.189813525
13718,2.886598155
13719,3.087580376
13720,0.713607695
13721,1.728702474
13722,1.120552807
13723,3.740465985
13724,4.378231791
13725,2.239642072
13726,1.767649272
13727,0.128469616
13728,4.676581931
13729,1.466477216
13730,3.070783615
13731,3.119223276
13732,3.799745924
13733,1.782663513
13734,1.467648903
13735,2.977712267
13736,3.362648524
13737,3.39007006
13738,2.177019403
13739,2.907143655
13740,4.119822349
13741,0.337838706
13742,1.981635397
13743,0.204023919
13744,3.002929475
13745,4.942623954
13746,2.209381077
13747,4.478642315
13748,1.395747806
13749,2.673391647
13750,1.125013597
13751,3.743091866
13752,2.029946142
13753,3.131142698
13754,0.698355018
13755,1.861660482
13756,2.569833595
13757,0.467868504
13758,2.491818417
13759,1.247260697
13760,3.107389428
13761,2.053142723
13762,0.562815113
13763,0.12275038
13764,0.308239042
13765,4.874050888
13766,2.387593439
13767,0.287002773
13768,3.952173022
13769,1.981826919
13770,1.037583945
13771,3.627129801
13772,4.931154337
13773,1.02391115
13774,4.593417227
13775,2.664472575
13776,0.981662647
13777,0.389122571
13778,1.90550112
13779,3.252676976
13780,1.236125863
13781,1.846604933
13782,0.976865489
13783,0.257835607
13784,3.431557126
13785,1.274135772
13786,0.093955225
13787,1.89983951
13788,1.380465082
13789,0.404565736
13790,4.01124404
13791,2.007201066
13792,0.828953004
13793,1.172664099
13794,1.512644339
13795,2.024066968
13796,4.836630935
13797,3.982552286
13798,0.293195583
13799,3.907185551
13800,0.272630153
13801,4.534507551
13802,3.54017693
13803,3.805332651
13804,2.225564246
13805,2.341980224
13806,0.531602056
13807,4.457965678
13808,0.773526879
13809,2.326896554
13810,3.639754399
13811,2.753544488
13812,0.271666771
13813,3.734187474
13814,2.613725149
13815,0.325411156
13816,1.410172063
13817,0.110435672
13818,1.221206805
13819,2.97062106
13820,2.821173635
13821,0.671048206
13822,1.211462796
13823,0.766987022
13824,0.578642143
13825,2.664619054
13826,0.554374913
13827,0.057255718
13828,2.916220976
13829,0.672767039
13830,1.454958662
13831,4.025906536
13832,2.802218197
13833,1.772993226
13834,0.712252655
13835,1.186687323
13836,2.558763649
13837,4.090743411
13838,2.185532862
13839,2.731937302
13840,0.812439503
13841,1.77719515
13842,1.009703037
13843,1.85999764
13844,0.865644329
13845,2.977597707
13846,4.349698403
13847,3.755067719
13848,2.27341169
13849,4.719820814
13850,1.515033581
13851,1.716076041
13852,2.093941909
13853,1.24541913
13854,1.677548415
13855,4.935343196
13856,2.943097289
13857,0.018494204
13858,3.064383327
13859,1.002476146
13860,4.811326316
13861,1.397201958
13862,4.743839761
13863,0.684959066
13864,1.599758005
13865,2.847320113
13866,4.724740635
13867,0.675758628
13868,4.005015161
13869,2.048180972
13870,4.45138303
13871,2.104662079
13872,2.45165867
13873,4.196463889
13874,1.343642996
13875,4.776334387
13876,3.512913424
13877,0.136874644
13878,4.214581127
13879,4.919463129
13880,2.027272002
13881,4.623155753
13882,4.275453351
13883,3.428938608
13884,1.013620264
13885,2.769406542
13886,1.26642936
13887,1.600448561
13888,3.321530691
13889,2.137896923
13890,0.968155338
13891,1.674534561
13892,3.700918049
13893,2.925332824
13894,4.469455437
13895,0.776011074
13896,0.931580064
13897,0.86811905
13898,3.822913384
13899,4.014452383
13900,0.029255324
13901,4.042420695
13902,2.070632113
13903,0.45674362
13904,2.601132109
13905,4.051781735
13906,3.111195019
13907,2.265220057
13908,3.629365755
13909,4.413856827
13910,3.667868648
13911,2.975226897
13912,1.306285544
13913,4.230847865
13914,3.964239362
13915,1.365810914
13916,4.869517032
13917,0.961856323
13918,2.221543635
13919,1.394425086
13920,3.88592683
13921,0.150952272
13922,2.348056879
13923,2.156206735
13924,1.873384159
13925,4.066286558
13926,0.446232052
13927,2.147477154
13928,1.585408325
13929,3.441870259
13930,3.243222014
13931,1.516180918
13932,1.788293911
13933,1.219632209
13934,1.696630666
13935,0.811623784
13936,4.412357466
13937,2.881071249
13938,4.37225874
13939,3.195240469
13940,4.824689856
13941,2.800707328
13942,1.124008318
13943,0.781092892
13944,0.73226712
13945,0.214667322
13946,1.666742935
13947,3.01300641
13948,1.888425993
13949,1.624489298
13950,3.984972445
13951,0.801645131
13952,4.912560403
13953,1.401161969
13954,3.281447083
13955,3.297710882
13956,4.017405452
13957,0.031404341
13958,0.011046252
13959,0.49624394
13960,1.882206933
13961,4.477900292
13962,1.89165435
13963,2.195734814
13964,4.279164285
13965,4.578082678
13966,4.667768573
13967,0.563695925
13968,4.500453769
13969,0.810039815
13970,0.962039103
13971,1.549867173
13972,4.170441923
13973,1.479814857
13974,1.65927539
13975,0.928490464
13976,4.833277341
13977,2.837064454
13978,0.423320497
13979,3.724969111
13980,2.400771511
13981,2.838559753
13982,1.458269169
13983,0.96906844
13984,2.11846173
13985,2.419986944
13986,0.896876259
13987,2.195661184
13988,1.362407465
13989,1.710758152
13990,0.265489012
13991,4.68991625
13992,4.758011398
13993,4.016771773
13994,1.646423707
13995,2.778625391
13996,1.646581718
13997,2.429047091
13998,2.754987997
13999,2.526479452
14000,1.988645528
14001,0.232590576
14002,2.019081777
14003,0.188701963
14004,4.43763542
14005,3.155229036
14006,2.127046459
14007,4.119913713
14008,0.73370341
14009,2.99520941
14010,4.796391815
14011,1.494338945
14012,0.782068959
14013,2.317756268
14014,0.689148086
14015,1.770084158
14016,1.074146603
14017,3.14516026
14018,2.166654542
14019,0.199977677
14020,4.173892798
14021,2.372951788
14022,0.300869751
14023,1.623989919
14024,4.059319756
14025,2.583122048
14026,4.841853848
14027,4.885528842
14028,4.587028465
14029,2.252941733
14030,2.149186007
14031,4.63529122
14032,1.972863096
14033,1.116076421
14034,0.810180849
14035,2.828822301
14036,4.098922109
14037,1.445442786
14038,2.818820811
14039,4.181031269
14040,2.67323527
14041,3.002958789
14042,0.179983787
14043,2.289954744
14044,4.152262014
14045,2.458500528
14046,3.27135477
14047,4.488539131
14048,0.374634448
14049,1.226139196
14050,3.395090434
14051,3.721679108
14052,0.318576057
14053,4.043857563
14054,1.300535991
14055,4.107426789
14056,3.182683262
14057,1.638058831
14058,2.46782024
14059,2.208463306
14060,1.750127235
14061,3.052973274
14062,4.213995472
14063,1.074603988
14064,2.375059761
14065,4.807322524
14066,0.755797765
14067,0.353498742
14068,2.401524996
14069,0.780953231
14070,1.377022246
14071,1.887997277
14072,2.336851643
14073,4.769558367
14074,2.531927388
14075,3.153216482
14076,2.187308529
14077,0.31892754
14078,2.733476813
14079,4.031292232
14080,2.4758941
14081,4.127544044
14082,1.496773762
14083,2.633857998
14084,1.006316927
14085,1.841176824
14086,2.583831028
14087,3.533726827
14088,0.884133459
14089,4.040397127
14090,4.373717452
14091,1.224449266
14092,0.223611566
14093,3.542973548
14094,2.89396248
14095,0.74816949
14096,2.125335714
14097,2.590086068
14098,2.676690143
14099,3.209006099
14100,0.957322135
14101,3.073401369
14102,4.511836174
14103,3.655934683
14104,1.591736867
14105,2.108028373
14106,1.320114831
14107,2.002702858
14108,1.004598275
14109,1.959081385
14110,4.30864167
14111,3.951791511
14112,4.053767239
14113,2.365471098
14114,1.114631716
14115,2.146921214
14116,3.362317518
14117,0.447342281
14118,0.569708931
14119,0.685787647
14120,4.442137702
14121,3.618788839
14122,1.573256979
14123,3.525457397
14124,1.976950226
14125,0.90790942
14126,1.574333875
14127,2.20871922
14128,2.601439762
14129,1.941932591
14130,3.20446654
14131,4.007219199
14132,0.167536019
14133,3.172273468
14134,2.122061416
14135,2.594150623
14136,0.955295847
14137,0.288503522
14138,0.966927942
14139,2.807369802
14140,4.012698181
14141,4.104924291
14142,3.292738644
14143,0.954481665
14144,0.232452698
14145,0.93563054
14146,4.973179121
14147,1.806096636
14148,1.912169356
14149,0.420695738
14150,3.196694443
14151,1.234695679
14152,4.275121902
14153,0.749839399
14154,1.221569708
14155,1.322584326
14156,4.133013952
14157,1.009055157
14158,0.669309025
14159,3.354863093
14160,1.231437751
14161,0.111828761
14162,0.844652263
14163,3.164967787
14164,0.395797188
14165,4.093111838
14166,4.654543498
14167,3.009314657
14168,3.202396986
14169,0.854953715
14170,0.706587437
14171,3.716927826
14172,3.817373068
14173,3.462212666
14174,0.675488228
14175,3.370669696
14176,3.312879528
14177,0.104094417
14178,4.479140537
14179,0.531539952
14180,3.201736582
14181,4.353498542
14182,1.725825646
14183,1.578837046
14184,2.331000088
14185,4.275218824
14186,1.934249339
14187,0.191570247
14188,4.955214192
14189,2.75769842
14190,0.702971516
14191,0.052182469
14192,1.843790953
14193,0.986918614
14194,2.072123455
14195,0.143236625
14196,2.689499306
14197,4.157596494
14198,4.855902087
14199,1.438524682
14200,3.066176693
14201,2.377654539
14202,4.134929945
14203,0.943550379
14204,3.326142529
14205,2.382899481
14206,1.341370171
14207,4.553066914
14208,1.387835092
14209,1.315149171
14210,2.088135714
14211,1.356912441
14212,1.830845488
14213,1.226089844
14214,0.482290121
14215,2.376513127
14216,2.303815759
14217,2.773773218
14218,1.133917304
14219,0.581063168
14220,2.739144394
14221,0.855964461
14222,1.320390986
14223,2.44879265
14224,1.66586905
14225,1.724411727
14226,2.046926406
14227,2.422753483
14228,3.948142775
14229,0.10745391
14230,4.438848107
14231,2.06958704
14232,4.092288367
14233,3.649522397
14234,1.658351242
14235,1.467491714
14236,4.128487657
14237,3.965867536
14238,0.172770966
14239,0.81629015
14240,1.323991925
14241,2.434862062
14242,1.304788608
14243,2.921510389
14244,4.925247267
14245,1.496835786
14246,2.433617536
14247,2.183551577
14248,4.798335726
14249,1.273249975
14250,3.859627697
14251,0.098209601
14252,1.472223004
14253,4.104365101
14254,2.522689552
14255,4.928252819
14256,1.942984385
14257,1.082920607
14258,4.72383202
14259,1.969735449
14260,3.895425024
14261,2.175882659
14262,2.065434802
14263,2.151253887
14264,0.281572197
14265,2.468695141
14266,1.186309567
14267,3.350586539
14268,4.560868168
14269,1.584452174
14270,4.629380562
14271,4.824382143
14272,3.719645284
14273,3.47588651
14274,0.875237654
14275,1.062401574
14276,3.49336719
14277,3.847030817
14278,0.59339698
14279,0.058403224
14280,2.571033848
14281,2.344390495
14282,1.876928431
14283,4.115569179
14284,4.99948212
14285,1.519387314
14286,1.39564559
14287,1.701236658
14288,4.043224053
14289,1.686037521
14290,0.39268957
14291,1.750829113
14292,1.353114716
14293,2.876565986
14294,0.785168606
14295,1.252708641
14296,2.193730335
14297,1.570654131
14298,3.236661263
14299,1.329680261
14300,3.881532368
14301,3.000599733
14302,2.83443107
14303,1.839620062
14304,2.001166568
14305,0.720999951
14306,1.697769678
14307,2.798790257
14308,0.664898525
14309,4.773523483
14310,4.824600483
14311,2.076339368
14312,1.071970641
14313,3.396965551
14314,2.89198296
14315,4.500232249
14316,4.513096862
14317,4.633846066
14318,0.651018734
14319,1.297511081
14320,4.202225671
14321,4.846148003
14322,1.749791674
14323,0.076511131
14324,1.168581216
14325,2.749974043
14326,3.705143878
14327,0.820957688
14328,4.740415555
14329,2.87827698
14330,1.912202941
14331,0.331007095
14332,0.571467796
14333,4.87210935
14334,1.463902936
14335,4.006735736
14336,3.998369414
14337,0.249314943
14338,3.20422407
14339,4.614474807
14340,3.685708422
14341,4.096065648
14342,3.426352524
14343,4.928799929
14344,0.606101594
14345,4.818129619
14346,0.346618228
14347,1.109617105
14348,3.533227293
14349,1.465085508
14350,1.182186188
14351,1.370626727
14352,2.185255716
14353,2.052197345
14354,2.745381467
14355,3.042137488
14356,3.990814009
14357,4.169718612
14358,1.701908185
14359,4.522165268
14360,2.677016604
14361,3.494282713
14362,4.78068572
14363,1.329717379
14364,4.179411792
14365,4.843537969
14366,0.532702888
14367,4.186761427
14368,2.399011841
14369,2.212901186
14370,2.262932857
14371,3.196299457
14372,3.2168702
14373,4.468086013
14374,3.004459523
14375,0.277307372
14376,0.778689283
14377,0.881366547
14378,1.72339098
14379,1.915236998
14380,2.566807283
14381,2.301989535
14382,4.252903569
14383,1.632345309
14384,1.100278129
14385,1.867714733
14386,3.904938077
14387,1.441018668
14388,2.383398888
14389,1.405189707
14390,3.358441705
14391,4.627685771
14392,0.271358356
14393,2.166752107
14394,1.194042052
14395,0.633004004
14396,1.081531306
14397,0.674933358
14398,1.704615005
14399,2.710847481
14400,0.795867537
14401,0.156962045
14402,3.249212793
14403,3.604996736
14404,1.011393311
14405,3.695745092
14406,2.302282202
14407,0.299509818
14408,1.86820929
14409,0.841410996
14410,4.547876049
14411,4.763623395
14412,1.708976153
14413,3.145241193
14414,4.731230728
14415,2.128959143
14416,2.866211057
14417,1.308428704
14418,4.711917684
14419,3.112044482
14420,2.440873096
14421,2.431294924
14422,1.658928308
14423,0.232890463
14424,0.557118059
14425,4.163785686
14426,1.055775576
14427,1.234392571
14428,3.776701364
14429,1.167914327
14430,4.105563862
14431,2.400295948
14432,4.638994926
14433,3.035799908
14434,1.017461011
14435,4.319270493
14436,0.522083224
14437,2.282833571
14438,1.256985492
14439,4.028711296
14440,2.47128504
14441,0.096963457
14442,4.267688975
14443,0.168855792
14444,1.595134204
14445,1.907113696
14446,3.533289288
14447,4.822447946
14448,4.60577936
14449,3.623273838
14450,3.071455158
14451,1.01720683
14452,0.963879459
14453,0.82080848
14454,2.532601413
14455,0.786567234
14456,4.567246236
14457,0.277341973
14458,0.006564542
14459,3.171809887
14460,1.49391513
14461,4.281064643
14462,3.895353158
14463,2.320905322
14464,3.53981726
14465,1.999938603
14466,1.067166098
14467,4.413815286
14468,2.926260834
14469,1.098046887
14470,2.273613158
14471,1.048858541
14472,2.892231064
14473,4.732313968
14474,1.689014805
14475,3.230120328
14476,0.850818756
14477,1.254138374
14478,1.565982296
14479,1.025072423
14480,2.348240144
14481,2.081196485
14482,3.834962292
14483,4.078850086
14484,1.950754822
14485,3.598174522
14486,2.203613162
14487,3.821418495
14488,0.106271901
14489,4.351909832
14490,0.199516759
14491,4.830113932
14492,2.227720579
14493,2.157439351
14494,4.487070206
14495,1.819858788
14496,3.704232307
14497,0.924795065
14498,0.684040257
14499,3.34735492
14500,4.617021402
14501,0.220693176
14502,3.677246303
14503,1.181942025
14504,2.947238803
14505,0.655540074
14506,0.105691485
14507,1.265868591
14508,1.833835128
14509,4.915847899
14510,2.353574584
14511,0.480801364
14512,1.783059327
14513,1.330902096
14514,3.268533618
14515,4.573752611
14516,1.230506093
14517,2.55714651
14518,2.44603647
14519,4.027403709
14520,1.968124981
14521,2.023028949
14522,4.219254423
14523,2.170335336
14524,2.958501005
14525,0.070298895
14526,2.070954762
14527,2.527317921
14528,4.304378294
14529,1.737016162
14530,4.299427244
14531,1.636766398
14532,1.628019111
14533,2.979615223
14534,3.984805889
14535,0.799430464
14536,3.077432963
14537,2.485700757
14538,4.827266861
14539,0.88393723
14540,2.439979009
14541,0.89120598
14542,3.871791886
14543,4.070562728
14544,3.914894705
14545,4.594959326
14546,4.412932982
14547,3.672588691
14548,4.390498268
14549,3.041279758
14550,0.774252417
14551,0.92394658
14552,3.004886283
14553,1.989998248
14554,3.432215837
14555,3.785184366
14556,0.67450868
14557,3.074505527
14558,4.435199922
14559,3.377429402
14560,0.977102485
14561,4.488016531
14562,4.222686594
14563,3.840242637
14564,0.017251466
14565,2.731639806
14566,2.136507298
14567,4.558579717
14568,3.907066275
14569,4.81342582
14570,0.028274717
14571,0.240386146
14572,2.065170965
14573,2.588465669
14574,0.641136652
14575,2.534957775
14576,4.010217937
14577,0.064463921
14578,4.618199797
14579,2.195831044
14580,4.166985572
14581,4.528023138
14582,0.488331801
14583,1.693606015
14584,1.702647457
14585,4.379896797
14586,0.316719458
14587,3.606889922
14588,1.637382602
14589,4.601201928
